transaction_id,bill_id,date,store_id,store_location,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,payment_method,discount_applied,channel
TXN-2025-0562,BILL-1279,2025-02-25,S2,Uptown,C008,Regular,P301,Snacks,Potato Chips,3,7.41,Credit Card,2.0,Online
TXN-2025-0563,BILL-1147,2025-01-14,S3,Suburban,C045,New,P196,Beverages,Orange Juice 1L,5,4.46,Credit Card,1.0,In-store
TXN-2025-0564,BILL-1069,2025-02-25,S3,Suburban,C033,Regular,P136,Beverages,Orange Juice 1L,1,2.3,UPI,2.0,Online
TXN-2025-0565,BILL-1196,2025-01-06,S1,Downtown,C165,New,P317,Snacks,Potato Chips,5,2.62,UPI,2.0,Online
TXN-2025-0566,BILL-1210,2025-01-23,S1,Downtown,C048,New,P103,Personal Care,Shampoo 250ml,5,5.48,UPI,0.5,Online
TXN-2025-0567,BILL-1040,2025-03-01,S3,Suburban,C148,New,P119,Beverages,Orange Juice 1L,5,5.35,Cash,1.0,Online
TXN-2025-0568,BILL-1039,2025-01-10,S3,Suburban,C188,Loyal,P338,Snacks,Potato Chips,5,1.7,Cash,0.0,Online
TXN-2025-0569,BILL-1262,2025-02-13,S3,Suburban,C139,Loyal,P127,Snacks,Potato Chips,3,5.82,Credit Card,0.0,Online
TXN-2025-0570,BILL-1018,2025-02-27,S2,Uptown,C147,Loyal,P315,Snacks,Potato Chips,3,9.65,Credit Card,1.0,In-store
TXN-2025-0571,BILL-1293,2025-02-14,S3,Suburban,C192,New,P388,Personal Care,Shampoo 250ml,3,1.55,UPI,2.0,In-store
TXN-2025-0572,BILL-1142,2025-01-04,S3,Suburban,C075,Loyal,P113,Personal Care,Shampoo 250ml,3,5.36,UPI,0.5,In-store
TXN-2025-0573,BILL-1228,2025-01-17,S1,Downtown,C158,New,P231,Snacks,Potato Chips,1,7.67,UPI,0.5,In-store
TXN-2025-0574,BILL-1074,2025-01-24,S1,Downtown,C067,Loyal,P348,Beverages,Orange Juice 1L,2,8.19,Credit Card,0.0,In-store
TXN-2025-0575,BILL-1027,2025-02-08,S1,Downtown,C127,New,P221,Snacks,Potato Chips,4,7.53,Cash,0.5,Online
TXN-2025-0576,BILL-1194,2025-02-11,S2,Uptown,C194,Regular,P185,Beverages,Orange Juice 1L,4,4.59,Credit Card,1.0,In-store
TXN-2025-0577,BILL-1195,2025-02-13,S3,Suburban,C100,New,P174,Snacks,Potato Chips,5,8.83,Credit Card,0.0,Online
TXN-2025-0578,BILL-1171,2025-02-13,S2,Uptown,C136,Loyal,P149,Beverages,Orange Juice 1L,5,6.74,UPI,2.0,Online
TXN-2025-0579,BILL-1266,2025-01-18,S2,Uptown,C026,New,P399,Personal Care,Shampoo 250ml,4,5.15,UPI,0.5,In-store
TXN-2025-0580,BILL-1050,2025-01-22,S3,Suburban,C177,Regular,P380,Snacks,Potato Chips,1,7.06,Cash,0.0,Online
TXN-2025-0581,BILL-1029,2025-02-03,S1,Downtown,C176,New,P212,Snacks,Potato Chips,3,3.27,Cash,0.0,In-store
TXN-2025-0582,BILL-1056,2025-03-02,S3,Suburban,C169,Regular,P162,Personal Care,Shampoo 250ml,1,1.78,Credit Card,0.5,In-store
TXN-2025-0583,BILL-1131,2025-02-14,S1,Downtown,C065,New,P138,Snacks,Potato Chips,4,9.3,Credit Card,1.0,Online
TXN-2025-0584,BILL-1225,2025-01-11,S1,Downtown,C071,Regular,P298,Snacks,Potato Chips,3,9.96,Credit Card,1.0,In-store
TXN-2025-0585,BILL-1226,2025-01-05,S2,Uptown,C052,Loyal,P191,Snacks,Potato Chips,4,1.98,Cash,2.0,In-store
TXN-2025-0586,BILL-1076,2025-02-15,S2,Uptown,C027,Regular,P136,Beverages,Orange Juice 1L,5,7.55,Cash,2.0,Online
TXN-2025-0587,BILL-1263,2025-02-11,S3,Suburban,C001,Regular,P299,Personal Care,Shampoo 250ml,3,2.36,Credit Card,1.0,In-store
TXN-2025-0588,BILL-1062,2025-02-15,S2,Uptown,C123,New,P135,Snacks,Potato Chips,5,3.03,UPI,2.0,Online
TXN-2025-0589,BILL-1041,2025-02-06,S3,Suburban,C092,New,P255,Personal Care,Shampoo 250ml,4,1.5,Credit Card,0.0,Online
TXN-2025-0590,BILL-1153,2025-02-23,S2,Uptown,C195,New,P203,Personal Care,Shampoo 250ml,2,5.99,UPI,2.0,In-store
TXN-2025-0591,BILL-1071,2025-02-14,S2,Uptown,C028,Loyal,P283,Personal Care,Shampoo 250ml,4,1.76,UPI,2.0,In-store
TXN-2025-0592,BILL-1008,2025-01-03,S1,Downtown,C007,Loyal,P222,Personal Care,Shampoo 250ml,4,4.5,Credit Card,1.0,Online
TXN-2025-0593,BILL-1296,2025-01-03,S2,Uptown,C015,New,P121,Personal Care,Shampoo 250ml,4,2.06,UPI,2.0,In-store
TXN-2025-0594,BILL-1007,2025-01-15,S1,Downtown,C010,Loyal,P350,Beverages,Orange Juice 1L,1,5.24,Cash,0.0,In-store
TXN-2025-0595,BILL-1254,2025-01-12,S3,Suburban,C013,New,P333,Beverages,Orange Juice 1L,5,2.54,Cash,0.0,In-store
TXN-2025-0596,BILL-1294,2025-02-08,S3,Suburban,C057,Regular,P318,Beverages,Orange Juice 1L,3,8.3,Credit Card,2.0,In-store
TXN-2025-0597,BILL-1086,2025-02-04,S1,Downtown,C083,Regular,P188,Beverages,Orange Juice 1L,3,1.57,Cash,1.0,Online
TXN-2025-0598,BILL-1080,2025-02-14,S2,Uptown,C142,Regular,P224,Snacks,Potato Chips,5,1.37,UPI,0.0,Online
TXN-2025-0599,BILL-1064,2025-01-02,S2,Uptown,C021,Regular,P191,Beverages,Orange Juice 1L,1,7.36,Credit Card,1.0,Online
TXN-2025-0600,BILL-1092,2025-01-14,S1,Downtown,C164,New,P330,Personal Care,Shampoo 250ml,4,3.15,UPI,0.5,In-store
TXN-2025-0601,BILL-1271,2025-02-15,S2,Uptown,C157,Regular,P254,Personal Care,Shampoo 250ml,3,4.77,Cash,0.5,In-store
TXN-2025-0602,BILL-1099,2025-01-07,S3,Suburban,C093,Loyal,P212,Personal Care,Shampoo 250ml,4,7.93,Credit Card,0.5,In-store
TXN-2025-0603,BILL-1145,2025-01-08,S1,Downtown,C176,New,P190,Snacks,Potato Chips,2,7.03,Cash,0.0,Online
TXN-2025-0604,BILL-1080,2025-01-14,S2,Uptown,C065,New,P332,Personal Care,Shampoo 250ml,1,1.94,UPI,0.0,In-store
TXN-2025-0605,BILL-1166,2025-02-20,S1,Downtown,C125,Loyal,P136,Beverages,Orange Juice 1L,2,7.49,Credit Card,1.0,In-store
TXN-2025-0606,BILL-1241,2025-01-15,S1,Downtown,C084,Regular,P221,Beverages,Orange Juice 1L,4,8.83,Cash,2.0,In-store
TXN-2025-0607,BILL-1234,2025-02-07,S2,Uptown,C014,New,P210,Beverages,Orange Juice 1L,5,5.09,Credit Card,2.0,In-store
TXN-2025-0608,BILL-1056,2025-02-16,S1,Downtown,C162,New,P203,Snacks,Potato Chips,3,2.14,Credit Card,0.0,In-store
TXN-2025-0609,BILL-1295,2025-02-24,S2,Uptown,C118,New,P275,Beverages,Orange Juice 1L,2,8.98,UPI,0.5,In-store
TXN-2025-0610,BILL-1219,2025-02-05,S1,Downtown,C023,New,P350,Personal Care,Shampoo 250ml,2,6.32,Credit Card,2.0,In-store
TXN-2025-0611,BILL-1213,2025-02-17,S1,Downtown,C064,New,P396,Snacks,Potato Chips,2,9.03,UPI,0.5,In-store
TXN-2025-0612,BILL-1231,2025-01-03,S1,Downtown,C121,Loyal,P117,Personal Care,Shampoo 250ml,4,5.78,UPI,2.0,In-store
TXN-2025-0613,BILL-1008,2025-02-01,S1,Downtown,C022,Loyal,P308,Beverages,Orange Juice 1L,2,2.19,Cash,1.0,In-store
TXN-2025-0614,BILL-1070,2025-01-31,S3,Suburban,C079,Regular,P335,Personal Care,Shampoo 250ml,5,7.73,Credit Card,0.0,Online
TXN-2025-0615,BILL-1271,2025-02-25,S3,Suburban,C104,Regular,P337,Snacks,Potato Chips,1,8.74,Credit Card,0.0,Online
TXN-2025-0616,BILL-1028,2025-01-03,S2,Uptown,C110,New,P377,Personal Care,Shampoo 250ml,5,8.15,UPI,0.0,Online
TXN-2025-0617,BILL-1089,2025-02-02,S3,Suburban,C094,Regular,P296,Beverages,Orange Juice 1L,3,5.19,Credit Card,0.0,Online
TXN-2025-0618,BILL-1244,2025-02-11,S3,Suburban,C181,Regular,P204,Personal Care,Shampoo 250ml,2,9.83,UPI,0.5,In-store
TXN-2025-0619,BILL-1141,2025-02-17,S3,Suburban,C180,Regular,P215,Personal Care,Shampoo 250ml,3,4.17,UPI,1.0,Online
TXN-2025-0620,BILL-1231,2025-01-04,S1,Downtown,C096,New,P348,Snacks,Potato Chips,5,5.74,Credit Card,0.0,Online
TXN-2025-0621,BILL-1039,2025-02-09,S2,Uptown,C173,Loyal,P196,Beverages,Orange Juice 1L,4,1.79,Cash,2.0,Online
TXN-2025-0622,BILL-1150,2025-01-07,S1,Downtown,C071,Regular,P175,Personal Care,Shampoo 250ml,4,2.35,UPI,0.5,In-store
TXN-2025-0623,BILL-1032,2025-01-27,S3,Suburban,C139,Regular,P277,Snacks,Potato Chips,4,4.99,Credit Card,0.0,In-store
TXN-2025-0624,BILL-1234,2025-01-02,S1,Downtown,C134,Loyal,P310,Snacks,Potato Chips,5,4.09,Credit Card,1.0,Online
TXN-2025-0625,BILL-1180,2025-01-20,S3,Suburban,C034,New,P233,Beverages,Orange Juice 1L,2,5.36,Cash,1.0,In-store
TXN-2025-0626,BILL-1082,2025-01-19,S2,Uptown,C043,Loyal,P374,Beverages,Orange Juice 1L,3,2.64,UPI,0.5,In-store
TXN-2025-0627,BILL-1162,2025-01-16,S1,Downtown,C011,New,P164,Personal Care,Shampoo 250ml,4,3.34,Cash,0.5,In-store
TXN-2025-0628,BILL-1074,2025-01-23,S1,Downtown,C096,New,P183,Personal Care,Shampoo 250ml,5,3.71,Credit Card,0.0,Online
TXN-2025-0629,BILL-1293,2025-03-02,S2,Uptown,C082,Regular,P379,Beverages,Orange Juice 1L,5,3.98,Credit Card,1.0,Online
TXN-2025-0630,BILL-1157,2025-02-12,S1,Downtown,C145,Loyal,P273,Snacks,Potato Chips,1,7.58,Cash,0.0,In-store
TXN-2025-0631,BILL-1142,2025-01-02,S2,Uptown,C159,Regular,P282,Snacks,Potato Chips,1,3.94,UPI,0.5,In-store
TXN-2025-0632,BILL-1184,2025-01-13,S1,Downtown,C022,Loyal,P144,Snacks,Potato Chips,5,4.55,Credit Card,2.0,In-store
TXN-2025-0633,BILL-1228,2025-01-26,S1,Downtown,C184,New,P297,Snacks,Potato Chips,3,1.11,Credit Card,1.0,Online
TXN-2025-0634,BILL-1212,2025-02-25,S3,Suburban,C023,Regular,P327,Personal Care,Shampoo 250ml,4,8.23,Cash,1.0,Online
TXN-2025-0635,BILL-1045,2025-01-09,S3,Suburban,C154,Regular,P206,Beverages,Orange Juice 1L,3,5.27,Cash,1.0,Online
TXN-2025-0636,BILL-1195,2025-01-01,S2,Uptown,C164,New,P189,Snacks,Potato Chips,5,5.16,Cash,0.5,In-store
TXN-2025-0637,BILL-1001,2025-01-19,S3,Suburban,C126,Regular,P399,Snacks,Potato Chips,3,5.45,Cash,2.0,In-store
TXN-2025-0638,BILL-1251,2025-01-10,S2,Uptown,C077,Loyal,P341,Personal Care,Shampoo 250ml,1,6.88,Credit Card,1.0,In-store
TXN-2025-0639,BILL-1297,2025-02-28,S3,Suburban,C166,Regular,P161,Beverages,Orange Juice 1L,3,5.44,UPI,0.0,Online
TXN-2025-0640,BILL-1297,2025-01-31,S3,Suburban,C112,New,P343,Personal Care,Shampoo 250ml,1,4.36,Credit Card,0.0,In-store
TXN-2025-0641,BILL-1182,2025-01-04,S1,Downtown,C082,New,P169,Personal Care,Shampoo 250ml,3,2.47,Credit Card,1.0,Online
TXN-2025-0642,BILL-1278,2025-01-04,S2,Uptown,C075,Loyal,P139,Personal Care,Shampoo 250ml,5,2.74,Cash,0.5,In-store
TXN-2025-0643,BILL-1070,2025-01-21,S2,Uptown,C176,New,P285,Snacks,Potato Chips,1,5.81,Cash,1.0,In-store
TXN-2025-0644,BILL-1096,2025-02-03,S2,Uptown,C096,New,P274,Snacks,Potato Chips,2,1.92,UPI,0.5,In-store
TXN-2025-0645,BILL-1039,2025-02-20,S3,Suburban,C158,Loyal,P372,Personal Care,Shampoo 250ml,5,7.32,Credit Card,0.0,Online
TXN-2025-0646,BILL-1088,2025-01-08,S1,Downtown,C005,New,P259,Snacks,Potato Chips,3,2.25,UPI,2.0,Online
TXN-2025-0647,BILL-1157,2025-02-15,S2,Uptown,C008,Loyal,P213,Beverages,Orange Juice 1L,2,8.71,UPI,0.5,In-store
TXN-2025-0648,BILL-1100,2025-01-09,S1,Downtown,C034,Regular,P157,Snacks,Potato Chips,1,1.17,Credit Card,2.0,In-store
TXN-2025-0649,BILL-1154,2025-01-07,S1,Downtown,C169,Loyal,P130,Personal Care,Shampoo 250ml,4,2.07,Cash,1.0,In-store
TXN-2025-0650,BILL-1014,2025-02-12,S1,Downtown,C194,Regular,P205,Beverages,Orange Juice 1L,5,9.11,UPI,0.5,Online
TXN-2025-0651,BILL-1050,2025-01-06,S1,Downtown,C192,New,P278,Personal Care,Shampoo 250ml,3,2.45,UPI,0.5,In-store
TXN-2025-0652,BILL-1050,2025-02-22,S3,Suburban,C196,Regular,P211,Personal Care,Shampoo 250ml,2,9.68,UPI,0.5,In-store
TXN-2025-0653,BILL-1194,2025-03-01,S1,Downtown,C130,Loyal,P287,Snacks,Potato Chips,5,2.67,Cash,0.0,Online
TXN-2025-0654,BILL-1253,2025-01-28,S1,Downtown,C132,Regular,P157,Snacks,Potato Chips,3,2.11,UPI,0.0,In-store
TXN-2025-0655,BILL-1233,2025-02-18,S2,Uptown,C181,New,P120,Personal Care,Shampoo 250ml,1,3.95,Credit Card,0.0,Online
TXN-2025-0656,BILL-1243,2025-02-08,S3,Suburban,C080,Loyal,P215,Snacks,Potato Chips,5,4.67,Cash,2.0,In-store
TXN-2025-0657,BILL-1202,2025-03-02,S3,Suburban,C095,Regular,P351,Beverages,Orange Juice 1L,1,4.57,Cash,0.0,In-store
TXN-2025-0658,BILL-1206,2025-01-26,S3,Suburban,C152,Regular,P186,Personal Care,Shampoo 250ml,1,4.27,Credit Card,0.5,In-store
TXN-2025-0659,BILL-1207,2025-01-08,S1,Downtown,C109,Loyal,P242,Snacks,Potato Chips,5,6.34,Credit Card,2.0,Online
TXN-2025-0660,BILL-1015,2025-02-01,S3,Suburban,C072,Regular,P155,Snacks,Potato Chips,1,3.26,Cash,2.0,In-store
TXN-2025-0661,BILL-1049,2025-01-07,S3,Suburban,C014,Regular,P113,Snacks,Potato Chips,2,4.44,Cash,1.0,Online
TXN-2025-0662,BILL-1277,2025-02-18,S1,Downtown,C170,Loyal,P338,Snacks,Potato Chips,2,3.64,Credit Card,2.0,Online
TXN-2025-0663,BILL-1235,2025-01-22,S3,Suburban,C140,Regular,P320,Beverages,Orange Juice 1L,1,4.45,Credit Card,1.0,Online
TXN-2025-0664,BILL-1249,2025-01-03,S1,Downtown,C046,Loyal,P255,Personal Care,Shampoo 250ml,2,5.42,Credit Card,0.5,Online
TXN-2025-0665,BILL-1259,2025-02-18,S1,Downtown,C146,Loyal,P383,Snacks,Potato Chips,5,6.15,UPI,2.0,In-store
TXN-2025-0666,BILL-1014,2025-01-04,S2,Uptown,C068,New,P293,Personal Care,Shampoo 250ml,5,7.09,Credit Card,1.0,In-store
TXN-2025-0667,BILL-1219,2025-02-07,S1,Downtown,C033,New,P398,Snacks,Potato Chips,1,7.89,Credit Card,1.0,In-store
TXN-2025-0668,BILL-1033,2025-01-23,S2,Uptown,C106,New,P225,Beverages,Orange Juice 1L,2,3.11,UPI,1.0,In-store
TXN-2025-0669,BILL-1290,2025-02-25,S2,Uptown,C030,New,P110,Beverages,Orange Juice 1L,5,3.94,UPI,2.0,Online
TXN-2025-0670,BILL-1165,2025-02-02,S2,Uptown,C069,Regular,P340,Personal Care,Shampoo 250ml,5,1.2,Credit Card,1.0,Online
TXN-2025-0671,BILL-1186,2025-02-06,S1,Downtown,C126,Regular,P205,Personal Care,Shampoo 250ml,3,5.47,Cash,1.0,Online
TXN-2025-0672,BILL-1115,2025-01-28,S1,Downtown,C128,Loyal,P374,Beverages,Orange Juice 1L,2,3.59,Credit Card,0.0,Online
TXN-2025-0673,BILL-1218,2025-02-09,S3,Suburban,C024,Loyal,P148,Personal Care,Shampoo 250ml,5,4.03,UPI,0.0,Online
TXN-2025-0674,BILL-1205,2025-01-14,S2,Uptown,C020,Loyal,P358,Snacks,Potato Chips,3,4.9,Cash,1.0,Online
TXN-2025-0675,BILL-1109,2025-01-17,S3,Suburban,C132,New,P380,Personal Care,Shampoo 250ml,2,8.93,UPI,0.5,Online
TXN-2025-0676,BILL-1267,2025-02-12,S3,Suburban,C120,New,P372,Personal Care,Shampoo 250ml,5,8.67,UPI,2.0,In-store
TXN-2025-0677,BILL-1104,2025-01-13,S2,Uptown,C119,Regular,P177,Beverages,Orange Juice 1L,3,8.6,Credit Card,2.0,In-store
TXN-2025-0678,BILL-1058,2025-02-24,S2,Uptown,C069,New,P182,Personal Care,Shampoo 250ml,3,7.18,Credit Card,0.5,In-store
TXN-2025-0679,BILL-1103,2025-01-10,S1,Downtown,C008,Regular,P337,Snacks,Potato Chips,4,6.04,Credit Card,2.0,In-store
TXN-2025-0680,BILL-1010,2025-01-11,S2,Uptown,C035,Regular,P242,Snacks,Potato Chips,5,2.58,UPI,0.0,Online
TXN-2025-0681,BILL-1120,2025-01-04,S1,Downtown,C081,Loyal,P132,Snacks,Potato Chips,4,9.07,Credit Card,0.0,In-store
TXN-2025-0682,BILL-1121,2025-01-08,S3,Suburban,C189,Loyal,P367,Beverages,Orange Juice 1L,5,9.55,Credit Card,1.0,In-store
TXN-2025-0683,BILL-1073,2025-02-08,S1,Downtown,C198,New,P399,Snacks,Potato Chips,4,8.25,Credit Card,0.5,In-store
TXN-2025-0684,BILL-1057,2025-01-07,S1,Downtown,C055,New,P309,Snacks,Potato Chips,3,8.77,Credit Card,0.0,Online
TXN-2025-0685,BILL-1188,2025-01-21,S3,Suburban,C109,New,P226,Personal Care,Shampoo 250ml,3,8.91,Credit Card,0.5,Online
TXN-2025-0686,BILL-1158,2025-02-22,S2,Uptown,C006,Loyal,P117,Personal Care,Shampoo 250ml,1,7.22,Credit Card,0.5,Online
TXN-2025-0687,BILL-1130,2025-02-10,S3,Suburban,C093,Loyal,P373,Beverages,Orange Juice 1L,2,8.72,Cash,2.0,Online
TXN-2025-0688,BILL-1017,2025-01-20,S1,Downtown,C194,Regular,P207,Snacks,Potato Chips,2,9.24,UPI,1.0,Online
TXN-2025-0689,BILL-1259,2025-01-18,S1,Downtown,C200,New,P311,Snacks,Potato Chips,3,7.46,Cash,0.0,Online
TXN-2025-0690,BILL-1227,2025-01-05,S2,Uptown,C108,Loyal,P380,Personal Care,Shampoo 250ml,3,5.08,Cash,0.0,In-store
TXN-2025-0691,BILL-1127,2025-02-20,S3,Suburban,C035,Regular,P202,Snacks,Potato Chips,3,3.82,Cash,0.0,In-store
TXN-2025-0692,BILL-1167,2025-02-03,S3,Suburban,C197,Loyal,P310,Beverages,Orange Juice 1L,3,5.06,Credit Card,0.5,In-store
TXN-2025-0693,BILL-1010,2025-02-21,S2,Uptown,C051,Regular,P288,Snacks,Potato Chips,2,4.54,UPI,2.0,In-store
TXN-2025-0694,BILL-1025,2025-03-02,S1,Downtown,C143,Loyal,P217,Personal Care,Shampoo 250ml,1,9.77,Credit Card,0.5,In-store
TXN-2025-0695,BILL-1007,2025-01-26,S3,Suburban,C110,Loyal,P176,Snacks,Potato Chips,1,9.62,UPI,0.5,In-store
TXN-2025-0696,BILL-1147,2025-02-15,S3,Suburban,C112,New,P353,Personal Care,Shampoo 250ml,1,3.02,Cash,0.5,Online
TXN-2025-0697,BILL-1214,2025-02-17,S2,Uptown,C098,Regular,P205,Snacks,Potato Chips,5,2.94,UPI,1.0,In-store
TXN-2025-0698,BILL-1043,2025-01-12,S2,Uptown,C038,Regular,P234,Snacks,Potato Chips,2,6.56,Credit Card,0.5,Online
TXN-2025-0699,BILL-1037,2025-01-01,S2,Uptown,C035,New,P303,Personal Care,Shampoo 250ml,2,7.42,UPI,2.0,Online
TXN-2025-0700,BILL-1258,2025-01-07,S3,Suburban,C016,Regular,P220,Snacks,Potato Chips,4,9.17,Cash,0.0,Online
TXN-2025-0701,BILL-1133,2025-02-09,S2,Uptown,C078,New,P289,Personal Care,Shampoo 250ml,2,9.71,UPI,0.0,In-store
TXN-2025-0702,BILL-1059,2025-01-11,S3,Suburban,C127,New,P167,Snacks,Potato Chips,1,3.86,Cash,2.0,Online
TXN-2025-0703,BILL-1264,2025-01-21,S1,Downtown,C033,New,P284,Snacks,Potato Chips,4,3.55,UPI,1.0,Online
TXN-2025-0704,BILL-1076,2025-01-21,S2,Uptown,C043,New,P351,Personal Care,Shampoo 250ml,2,6.0,Cash,2.0,In-store
TXN-2025-0705,BILL-1020,2025-01-04,S1,Downtown,C047,Regular,P233,Snacks,Potato Chips,2,7.35,Cash,2.0,Online
TXN-2025-0706,BILL-1047,2025-01-29,S2,Uptown,C182,Loyal,P334,Snacks,Potato Chips,4,2.01,Cash,0.5,Online
TXN-2025-0707,BILL-1269,2025-01-14,S2,Uptown,C047,Regular,P360,Personal Care,Shampoo 250ml,3,6.07,UPI,0.5,In-store
TXN-2025-0708,BILL-1062,2025-02-19,S3,Suburban,C047,New,P226,Beverages,Orange Juice 1L,4,7.09,Cash,1.0,Online
TXN-2025-0709,BILL-1002,2025-01-26,S2,Uptown,C152,Regular,P178,Snacks,Potato Chips,1,1.73,Credit Card,2.0,Online
TXN-2025-0710,BILL-1165,2025-01-22,S1,Downtown,C168,Loyal,P266,Snacks,Potato Chips,5,2.16,UPI,0.0,Online
TXN-2025-0711,BILL-1045,2025-02-21,S1,Downtown,C191,Regular,P295,Personal Care,Shampoo 250ml,1,4.59,Cash,0.5,Online
TXN-2025-0712,BILL-1067,2025-01-02,S1,Downtown,C042,New,P245,Snacks,Potato Chips,2,2.09,Credit Card,2.0,Online
TXN-2025-0713,BILL-1288,2025-01-23,S3,Suburban,C025,New,P202,Personal Care,Shampoo 250ml,4,5.01,Credit Card,2.0,Online
TXN-2025-0714,BILL-1237,2025-02-08,S2,Uptown,C024,New,P195,Snacks,Potato Chips,4,6.68,Cash,0.0,Online
TXN-2025-0715,BILL-1223,2025-02-13,S1,Downtown,C166,Loyal,P179,Personal Care,Shampoo 250ml,4,5.75,Credit Card,0.0,Online
TXN-2025-0716,BILL-1282,2025-01-06,S2,Uptown,C077,Regular,P253,Beverages,Orange Juice 1L,2,5.71,UPI,1.0,In-store
TXN-2025-0717,BILL-1299,2025-01-05,S1,Downtown,C132,Regular,P317,Personal Care,Shampoo 250ml,4,1.85,Credit Card,1.0,Online
TXN-2025-0718,BILL-1213,2025-01-06,S3,Suburban,C005,Regular,P336,Personal Care,Shampoo 250ml,2,8.08,Cash,2.0,In-store
TXN-2025-0719,BILL-1108,2025-02-26,S3,Suburban,C077,New,P332,Personal Care,Shampoo 250ml,4,6.61,Credit Card,1.0,In-store
TXN-2025-0720,BILL-1006,2025-01-12,S1,Downtown,C192,Loyal,P154,Snacks,Potato Chips,4,5.81,Credit Card,0.0,In-store
TXN-2025-0721,BILL-1202,2025-01-11,S3,Suburban,C123,New,P307,Personal Care,Shampoo 250ml,5,7.53,UPI,1.0,Online
TXN-2025-0722,BILL-1013,2025-02-21,S2,Uptown,C023,Regular,P107,Beverages,Orange Juice 1L,2,2.01,UPI,0.0,In-store
TXN-2025-0723,BILL-1237,2025-01-14,S2,Uptown,C167,Regular,P223,Personal Care,Shampoo 250ml,4,8.58,Cash,0.5,Online
TXN-2025-0724,BILL-1010,2025-01-10,S2,Uptown,C109,Regular,P185,Beverages,Orange Juice 1L,2,7.65,Credit Card,2.0,Online
TXN-2025-0725,BILL-1004,2025-02-25,S2,Uptown,C150,Regular,P250,Beverages,Orange Juice 1L,5,8.47,Cash,2.0,Online
TXN-2025-0726,BILL-1204,2025-01-07,S3,Suburban,C183,New,P353,Snacks,Potato Chips,5,6.36,Cash,1.0,Online
TXN-2025-0727,BILL-1283,2025-02-01,S3,Suburban,C152,Loyal,P349,Personal Care,Shampoo 250ml,2,7.43,Credit Card,0.0,Online
TXN-2025-0728,BILL-1010,2025-01-05,S2,Uptown,C166,New,P159,Snacks,Potato Chips,4,6.6,Credit Card,1.0,Online
TXN-2025-0729,BILL-1239,2025-01-11,S2,Uptown,C186,Regular,P276,Snacks,Potato Chips,4,3.09,UPI,0.5,Online
TXN-2025-0730,BILL-1144,2025-01-09,S2,Uptown,C186,Loyal,P313,Snacks,Potato Chips,3,8.16,UPI,0.5,In-store
TXN-2025-0731,BILL-1252,2025-02-14,S3,Suburban,C023,Loyal,P166,Snacks,Potato Chips,2,2.8,Cash,2.0,Online
TXN-2025-0732,BILL-1089,2025-01-20,S1,Downtown,C054,Loyal,P109,Beverages,Orange Juice 1L,3,8.93,UPI,1.0,In-store
TXN-2025-0733,BILL-1249,2025-02-22,S3,Suburban,C009,Regular,P320,Snacks,Potato Chips,1,6.56,UPI,0.0,In-store
TXN-2025-0734,BILL-1224,2025-01-17,S2,Uptown,C091,Regular,P236,Personal Care,Shampoo 250ml,2,8.68,UPI,0.0,In-store
TXN-2025-0735,BILL-1105,2025-02-21,S2,Uptown,C194,Regular,P152,Beverages,Orange Juice 1L,5,1.38,Cash,0.0,In-store
TXN-2025-0736,BILL-1171,2025-02-28,S2,Uptown,C041,Loyal,P326,Snacks,Potato Chips,5,5.49,Cash,0.0,Online
TXN-2025-0737,BILL-1258,2025-02-22,S1,Downtown,C032,Regular,P312,Snacks,Potato Chips,1,3.21,Credit Card,2.0,Online
TXN-2025-0738,BILL-1116,2025-01-11,S1,Downtown,C069,New,P312,Personal Care,Shampoo 250ml,3,6.66,Cash,0.5,Online
TXN-2025-0739,BILL-1264,2025-01-09,S2,Uptown,C106,New,P364,Snacks,Potato Chips,3,9.49,Cash,2.0,In-store
TXN-2025-0740,BILL-1294,2025-03-02,S1,Downtown,C022,New,P305,Snacks,Potato Chips,2,4.91,Cash,2.0,In-store
TXN-2025-0741,BILL-1176,2025-01-04,S3,Suburban,C183,Loyal,P251,Personal Care,Shampoo 250ml,4,4.62,UPI,1.0,Online
TXN-2025-0742,BILL-1207,2025-01-01,S2,Uptown,C136,Loyal,P306,Beverages,Orange Juice 1L,4,6.79,UPI,2.0,Online
TXN-2025-0743,BILL-1109,2025-02-19,S1,Downtown,C078,Regular,P375,Beverages,Orange Juice 1L,3,4.51,UPI,0.5,Online
TXN-2025-0744,BILL-1216,2025-01-06,S3,Suburban,C142,New,P274,Personal Care,Shampoo 250ml,2,1.21,Cash,1.0,Online
TXN-2025-0745,BILL-1229,2025-02-02,S1,Downtown,C188,Regular,P232,Snacks,Potato Chips,5,4.19,UPI,0.0,In-store
TXN-2025-0746,BILL-1145,2025-01-20,S3,Suburban,C189,Regular,P273,Snacks,Potato Chips,2,8.25,Credit Card,0.5,Online
TXN-2025-0747,BILL-1184,2025-02-12,S3,Suburban,C147,Loyal,P293,Beverages,Orange Juice 1L,5,7.64,Credit Card,0.0,In-store
TXN-2025-0748,BILL-1109,2025-01-30,S1,Downtown,C038,Loyal,P310,Snacks,Potato Chips,1,1.83,Cash,2.0,Online
TXN-2025-0749,BILL-1216,2025-01-29,S1,Downtown,C095,Loyal,P306,Personal Care,Shampoo 250ml,5,6.03,Credit Card,2.0,Online
